Duration of class (min),Heart Rate (bpm),HR Rest,60% THR (bpm),70% THR (bpm),80% THR (bpm),90% THR (bpm),HR Max (bpm),,,,,,,,,
1:08:44,178,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:45,178,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:46,179,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:47,179,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:48,179,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:49,179,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:50,179,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:51,179,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:52,179,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:53,179,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:54,178,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:55,178,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:56,178,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:57,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:58,176,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:08:59,175,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:00,175,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:01,174,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:02,174,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:03,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:04,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:05,172,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:06,171,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:07,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:08,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:09,169,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:10,168,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:11,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:12,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:13,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:14,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:15,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:16,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:17,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:18,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:19,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:20,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:21,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:22,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:23,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:24,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:25,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:26,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:27,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:28,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:29,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:30,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:31,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:32,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:33,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:34,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:35,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:36,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:37,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:38,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:39,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:40,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:41,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:42,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:43,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:44,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:45,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:46,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:47,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:48,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:49,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:50,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:51,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:52,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:53,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:54,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:55,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:56,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:57,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:58,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:09:59,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:00,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:01,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:02,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:03,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:04,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:05,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:06,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:07,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:08,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:09,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:10,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:11,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:12,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:13,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:14,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:15,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:16,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:17,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:18,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:19,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:20,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:21,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:22,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:23,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:24,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:25,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:26,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:27,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:28,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:29,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:30,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:31,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:32,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:33,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:34,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:35,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:36,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:37,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:38,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:39,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:40,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:41,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:42,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:43,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:44,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:45,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:46,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:47,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:48,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:49,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:50,168,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:51,169,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:52,169,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:53,169,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:54,169,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:55,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:56,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:57,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:58,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:10:59,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:00,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:01,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:02,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:03,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:04,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:05,178,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:06,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:07,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:08,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:09,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:10,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:11,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:12,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:13,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:14,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:15,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:16,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:17,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:18,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:19,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:20,177,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:21,176,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:22,175,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:23,175,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:24,174,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:25,174,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:26,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:27,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:28,172,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:29,172,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:30,171,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:31,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:32,169,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:33,168,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:34,168,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:35,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:36,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:37,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:38,165,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:39,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:40,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:41,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:42,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:43,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:44,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:45,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:46,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:47,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:48,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:49,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:50,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:51,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:52,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:53,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:54,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:55,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:56,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:57,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:58,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:11:59,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:00,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:01,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:02,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:03,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:04,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:05,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:06,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:07,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:08,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:09,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:10,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:11,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:12,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:13,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:14,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:15,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:16,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:17,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:18,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:19,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:20,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:21,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:22,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:23,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:24,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:25,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:26,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:27,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:28,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:29,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:30,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:31,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:32,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:33,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:34,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:35,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:36,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:37,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:38,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:39,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:40,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:41,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:42,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:43,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:44,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:45,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:46,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:47,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:48,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:49,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:50,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:51,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:52,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:53,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:54,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:55,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:56,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:57,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:58,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:12:59,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:00,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:01,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:02,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:03,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:04,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:05,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:06,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:07,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:08,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:09,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:10,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:11,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:12,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:13,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:14,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:15,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:16,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:17,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:18,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:19,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:20,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:21,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:22,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:23,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:24,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:25,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:26,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:27,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:28,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:29,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:30,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:31,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:32,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:33,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:34,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:35,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:36,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:37,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:38,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:39,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:40,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:41,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:42,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:43,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:44,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:45,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:46,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:47,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:48,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:49,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:50,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:51,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:52,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:53,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:54,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:55,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:56,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:57,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:58,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:13:59,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:00,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:01,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:02,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:03,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:04,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:05,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:06,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:07,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:08,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:09,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:10,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:11,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:12,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:13,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:14,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:15,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:16,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:17,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:18,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:19,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:20,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:21,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:22,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:23,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:24,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:25,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:26,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:27,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:28,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:29,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:30,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:31,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:32,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:33,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:34,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:35,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:36,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:37,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:38,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:39,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:40,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:41,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:42,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:43,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:44,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:45,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:46,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:47,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:48,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:49,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:50,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:51,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:52,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:53,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:54,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:55,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:56,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:57,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:58,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
1:14:59,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
